RECNUM	CODIGO_FORNEC	NRO_OBRIG	SERIE_OBRIG	CODIGO_MOEDA	DT_EMISSAO	DT_RECEB	DT_VCTO	DT_ULT_PGTO	VL_TOTAL	VL_PGTO	VL_JUROS	VL_DCTO	VL_DESP	CODIGO_GROBRIG	SUBSTITUIDA	GERA_MV_CTB	NRO_NFE	DT_REG	CODIGO_USUARIOD	ACEITE	DT_ACEITE	CODIGO_USUARIOA	INTEGRA_CTB	OBSERVACAO_1	OBSERVACAO_2	FLAG_SUBSTITUI	VALOR_SUBSTITUI	VALOR_SUBST_AUX	CODIGO_BANCO	NRO_LOTE	NRO_BANCO	CODIGO_BARRAS	DT_EFETIV_PGTO	DT_VCTO_AUX	VL_DCTO_BANCO	VL_ACRESC_BANCO	CONTACTB	CENTRO_CUSTO	FLAG_IMPORTA	SAFRA	NRO_NOTA_ORIG	SERIE_NOTA_ORIG	NRO_PAGAMENTO	FLAG_BAIXA	VL_BAIXA	VL_JUROS_BAIXA	VL_DCTO_BAIXA	CONTACTB_MIOLO	BANCO_OBRIG	DT_RECEB_BOLET	CONTA_ORCAMENT	STATUS	CODIGO_USUARIOL	CODIGO_USUARIOB	DT_LIBERACAO	DT_BLOQUEIO	CODIGO_PERFILCC	LOTE	CODIGO_DESPVAR	FORNEC_DARF	OBRIG_DARF	SERIE_DARF	CODIGO_TIPOPAG	CODIGO_FORMAPAG	CODIGO_REPRES	VL_MULTA	FLAG_CH_DEV	VL_MULTA_BAIXA	GUID
6965	140	52019,0	1  	1	14/05/2019	14/05/2019	20/05/2019	28/05/2019	1056,0	1056,0	0,0	0,0	0,0	105	N	 	0,0	14/05/2019	6	N		6	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
6966	190	10796,0	1  	1	13/05/2019	13/05/2019	13/05/2019	13/05/2019	107,96	107,96	0,0	0,0	0,0	158	N	 	0,0	14/05/2019	8	N		8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
6968	189	4361,0	1  	1	13/05/2019	13/05/2019	13/05/2019	13/05/2019	43,61	43,61	0,0	0,0	0,0	158	N	 	0,0	14/05/2019	8	N		8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
6969	1	99102,0	1E 	1	13/05/2019	14/05/2019	12/06/2019	12/06/2019	394,0	394,0	0,0	0,0	0,0	108	N	 	99102,0	14/05/2019	7	N		0	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
6970	1	99103,0	1E 	1	13/05/2019	14/05/2019	12/06/2019	12/06/2019	694,0	694,0	0,0	0,0	0,0	108	N	 	99103,0	14/05/2019	7	N		0	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
6971	299	20442,0	1E 	1	13/05/2019	14/05/2019	13/05/2019	14/05/2019	129,9	129,9	0,0	0,0	0,0	185	N	 	20442,0	14/05/2019	7	N		0	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
6981	197	73434,0	1E 	1	06/05/2019	15/05/2019	05/06/2019	05/06/2019	933,3	933,3	0,0	0,0	0,0	108	N	 	73434,0	15/05/2019	7	N		0	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
6982	16	18454,0	1E 	1	14/05/2019	15/05/2019	12/06/2019	12/06/2019	2590,0	2590,0	0,0	0,0	0,0	108	N	 	18454,0	15/05/2019	7	N		0	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
6983	16	18454,0	2E 	1	14/05/2019	15/05/2019	10/07/2019	10/07/2019	2590,0	2590,0	0,0	0,0	0,0	108	N	 	18454,0	15/05/2019	7	N		0	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
6984	35	1435024,0	1E 	1	10/05/2019	15/05/2019	06/06/2019	06/06/2019	673,26	673,26	0,0	0,0	0,0	108	N	 	1435024,0	15/05/2019	7	N		8	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
6985	35	1435024,0	2E 	1	10/05/2019	15/05/2019	13/06/2019	13/06/2019	673,24	673,24	0,0	0,0	0,0	108	N	 	1435024,0	15/05/2019	7	N		0	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
6986	35	1435024,0	3E 	1	10/05/2019	15/05/2019	20/06/2019	21/06/2019	673,24	673,24	0,0	0,0	0,0	108	N	 	1435024,0	15/05/2019	7	N		0	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
6987	178	2214845,0	1E 	1	06/05/2019	15/05/2019	31/05/2019	31/05/2019	136,86	136,86	3,0	0,0	0,0	123	N	 	2214845,0	15/05/2019	7	N		7	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
6988	53	8232,0	1E 	1	27/04/2019	15/05/2019	27/04/2019	27/04/2019	800,0	800,0	0,0	0,0	0,0	103	N	 	8232,0	15/05/2019	7	N		6	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
6989	53	8243,0	1E 	1	14/05/2019	15/05/2019	14/05/2019	14/05/2019	800,0	800,0	0,0	0,0	0,0	103	N	 	8243,0	15/05/2019	7	N		6	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
6991	1	99237,0	1E 	1	16/05/2019	16/05/2019	15/06/2019	17/06/2019	1375,0	1375,0	0,0	0,0	0,0	108	N	 	99237,0	16/05/2019	7	N		0	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
6992	1	99185,0	1E 	1	15/05/2019	16/05/2019	14/06/2019	14/06/2019	310,0	310,0	0,0	0,0	0,0	108	N	 	99185,0	16/05/2019	7	N		0	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
6993	18	67364,0	1E 	1	13/05/2019	16/05/2019	12/06/2019	12/06/2019	831,55	831,55	0,0	0,0	0,0	108	N	 	67364,0	16/05/2019	7	N		0	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
6994	18	67364,0	2E 	1	13/05/2019	16/05/2019	12/07/2019	12/07/2019	831,54	831,54	0,0	0,0	0,0	108	N	 	67364,0	16/05/2019	7	N		0	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
6995	10	34726,0	1E 	1	14/05/2019	16/05/2019	14/06/2019	14/06/2019	59,66	59,66	0,0	0,0	0,0	123	S	 	34726,0	16/05/2019	7	N		0	S	Obrigação substituída pela(s) obrigação(ões) 60102/1		0	59,66	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
6996	31	367,0	1E 	1	10/05/2019	16/05/2019	30/05/2019	04/06/2019	1596,0	1596,0	34,58	0,0	0,0	107	N	 	367,0	16/05/2019	7	N		0	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
6997	8	110157,0	1E 	1	10/05/2019	16/05/2019	14/06/2019	14/06/2019	64,02	64,02	0,0	0,0	0,0	123	S	 	110157,0	16/05/2019	7	N		0	S	Obrigação substituída pela(s) obrigação(ões) 60102/1		0	64,02	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
6492	49	110280,0	1E 	1	10/04/2019	16/04/2019	08/05/2019	15/05/2019	2734,95	2734,95	32,55	0,0	0,0	108	N	 	110280,0	16/04/2019	7	N		0	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
6998	54	13016,0	1  	1	15/05/2019	16/05/2019	15/05/2019	15/05/2019	130,16	130,16	0,0	0,0	0,0	153	N	 	0,0	16/05/2019	8	N		8	S	MULTA TRANSITO		 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
6999	284	57210,0	1E 	1	29/03/2019	16/05/2019	28/04/2019	28/04/2019	125000,0	125000,0	0,0	0,0	0,0	106	N	 	57210,0	16/05/2019	7	N		6	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
7000	287	7401,0	1E 	1	02/04/2019	16/05/2019	02/04/2019	02/04/2019	12000,0	12000,0	0,0	0,0	0,0	106	N	 	7401,0	16/05/2019	7	N		6	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
7001	166	1755,0	1  	1	17/05/2019	17/05/2019	20/05/2019	29/05/2019	17,55	17,55	0,52	0,0	0,0	136	N	 	0,0	17/05/2019	8	N		8	S	IRRF NF 2019148 SANTOS E BRAGA CONSULTORIA		 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
8852	387	596039,0	1E 	1	24/08/2019	26/08/2019	07/09/2019	09/09/2019	2250,7	2250,7	0,0	0,0	0,0	102	N	 	596039,0	26/08/2019	7	N		0	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
7002	166	5441,0	1  	1	17/05/2019	17/05/2019	20/05/2019	29/05/2019	54,41	54,41	1,61	0,0	0,0	137	N	 	0,0	17/05/2019	8	N		8	S	CSLL NF 2019148 BRAGA SANTOS ASSOCIADOS		 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
7003	166	3878,0	1  	1	17/05/2019	17/05/2019	20/05/2019	29/05/2019	38,78	38,78	1,15	0,0	0,0	134	N	 	0,0	17/05/2019	8	N		8	S	IRRF NF 15194 - PROMOB		 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
7004	50	53410,0	1  	1	17/05/2019	17/05/2019	21/05/2019	21/05/2019	534,1	534,1	0,0	0,0	0,0	164	N	 	0,0	17/05/2019	8	N		8	S	EDUARDO JOIAS		 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
7005	50	450,0	1  	1	17/05/2019	17/05/2019	20/05/2019	21/05/2019	450,0	450,0	9,14	0,0	0,0	164	N	 	0,0	17/05/2019	8	N		8	S	MEZZA RESTAURANTE		 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
7006	50	25,0	1  	1	17/05/2019	17/05/2019	20/05/2019	21/05/2019	25,0	25,0	0,51	0,0	0,0	164	N	 	0,0	17/05/2019	8	N		8	S	COLÉGIO ANGLO		 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
7007	50	25,0	2  	1	17/05/2019	17/05/2019	19/06/2019	19/06/2019	25,0	25,0	0,0	0,0	0,0	164	N	 	0,0	17/05/2019	8	N		8	S	COLÉGIO ANGLO		 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
7008	50	25,0	3  	1	17/05/2019	17/05/2019	19/07/2019	19/07/2019	25,0	25,0	0,0	0,0	0,0	164	N	 	0,0	17/05/2019	8	N		8	S	COLÉGIO ANGLO		 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
7009	50	25,0	4  	1	17/05/2019	17/05/2019	18/08/2019	19/08/2019	25,0	25,0	0,0	0,0	0,0	164	N	 	0,0	17/05/2019	8	N		8	S	COLÉGIO ANGLO		 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
7010	50	25,0	5  	1	17/05/2019	17/05/2019	17/09/2019	17/09/2019	25,0	25,0	0,0	0,0	0,0	164	N	 	0,0	17/05/2019	8	N		8	S	COLÉGIO ANGLO		 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
7011	50	25,0	6  	1	17/05/2019	17/05/2019	17/10/2019	18/10/2019	25,0	25,0	0,0	0,0	0,0	164	N	 	0,0	17/05/2019	8	N		8	S	COLÉGIO ANGLO		 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
7012	50	25,0	7  	1	17/05/2019	17/05/2019	16/11/2019	20/11/2019	25,0	25,0	0,0	0,0	0,0	164	N	 	0,0	17/05/2019	8	N		8	S	COLÉGIO ANGLO		 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
7013	50	25,0	8  	1	17/05/2019	17/05/2019	16/12/2019	16/12/2019	25,0	25,0	0,0	0,0	0,0	164	N	 	0,0	17/05/2019	8	N		6	S	COLÉGIO ANGLO		 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
7014	50	25,0	9  	1	17/05/2019	17/05/2019	15/01/2020	15/01/2020	25,0	25,0	0,0	0,0	0,0	164	N	 	0,0	17/05/2019	8	N		8	S	COLÉGIO ANGLO		 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
7015	50	25,0	10 	1	17/05/2019	17/05/2019	14/02/2020	26/02/2020	25,0	25,0	0,62	0,0	0,0	164	N	 	0,0	17/05/2019	8	N		8	S	COLÉGIO ANGLO		 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
7016	50	25,0	11 	1	17/05/2019	17/05/2019	15/03/2020	18/03/2020	25,0	25,0	0,53	0,0	0,0	164	N	 	0,0	17/05/2019	8	N		8	S	COLÉGIO ANGLO		 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
7017	50	25,0	12 	1	17/05/2019	17/05/2019	14/04/2020	14/04/2020	25,0	25,0	0,0	0,0	0,0	164	N	 	0,0	17/05/2019	8	N		8	S	COLÉGIO ANGLO		 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
7018	349	4,0	1E 	1	16/05/2019	17/05/2019	17/05/2019	17/05/2019	2200,0	2200,0	0,0	0,0	0,0	184	N	 	4,0	17/05/2019	7	N		8	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
7019	119	2,0	5  	1	17/05/2019	17/05/2019	20/05/2019	21/05/2019	1015,0	1015,0	0,0	0,0	0,0	205	N	 	0,0	17/05/2019	8	N		8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
7020	125	2,0	5  	1	17/05/2019	17/05/2019	20/05/2019	20/05/2019	600,0	600,0	0,0	0,0	0,0	209	N	 	0,0	17/05/2019	8	N		8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
7021	40	2,0	5  	1	17/05/2019	17/05/2019	20/05/2019	20/05/2019	836,0	836,0	0,0	0,0	0,0	208	N	 	0,0	17/05/2019	8	N		8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
7022	352	2,0	5  	1	17/05/2019	17/05/2019	20/05/2019	20/05/2019	434,0	434,0	0,0	0,0	0,0	209	N	 	0,0	17/05/2019	8	N		8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
7023	348	2,0	5  	1	17/05/2019	17/05/2019	20/05/2019	20/05/2019	434,0	434,0	0,0	0,0	0,0	209	N	 	0,0	17/05/2019	8	N		8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
7024	212	2,0	5  	1	17/05/2019	17/05/2019	20/05/2019	21/05/2019	917,0	917,0	0,0	0,0	0,0	205	N	 	0,0	17/05/2019	8	N		8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
7025	96	2,0	5  	1	17/05/2019	17/05/2019	20/05/2019	20/05/2019	600,0	600,0	0,0	0,0	0,0	209	N	 	0,0	17/05/2019	8	N		8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
7026	213	2,0	5  	1	17/05/2019	17/05/2019	20/05/2019	20/05/2019	434,0	434,0	0,0	0,0	0,0	209	N	 	0,0	17/05/2019	8	N		8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
7027	115	2,0	5  	1	17/05/2019	17/05/2019	20/05/2019	20/05/2019	1218,0	1218,0	0,0	0,0	0,0	209	N	 	0,0	17/05/2019	8	N		8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
7028	347	2,0	5  	1	17/05/2019	17/05/2019	20/05/2019	20/05/2019	434,0	434,0	0,0	0,0	0,0	209	N	 	0,0	17/05/2019	8	N		8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
7029	41	2,0	5  	1	17/05/2019	17/05/2019	20/05/2019	21/05/2019	917,0	917,0	0,0	0,0	0,0	205	N	 	0,0	17/05/2019	8	N		8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
7030	114	2,0	5  	1	17/05/2019	17/05/2019	20/05/2019	20/05/2019	434,0	434,0	0,0	0,0	0,0	209	N	 	0,0	17/05/2019	8	N		8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
7031	43	2,0	5  	1	17/05/2019	17/05/2019	20/05/2019	20/05/2019	609,0	609,0	0,0	0,0	0,0	209	N	 	0,0	17/05/2019	8	N		8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
7032	44	2,0	5  	1	17/05/2019	17/05/2019	20/05/2019	20/05/2019	1137,0	1137,0	0,0	0,0	0,0	208	N	 	0,0	17/05/2019	8	N		8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
7033	38	2,0	5  	1	17/05/2019	17/05/2019	20/05/2019	21/05/2019	1699,0	1699,0	0,0	0,0	0,0	207	N	 	0,0	17/05/2019	8	N		8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
7034	215	2,0	5  	1	17/05/2019	17/05/2019	20/05/2019	21/05/2019	917,0	917,0	0,0	0,0	0,0	211	N	 	0,0	17/05/2019	8	N		8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
7035	338	2,0	5  	1	17/05/2019	17/05/2019	20/05/2019	20/05/2019	520,0	520,0	0,0	0,0	0,0	207	N	 	0,0	17/05/2019	8	N		8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
7036	337	2,0	5  	1	17/05/2019	17/05/2019	20/05/2019	20/05/2019	880,0	880,0	0,0	0,0	0,0	207	N	 	0,0	17/05/2019	8	N		8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
7037	60	2,0	5  	1	17/05/2019	17/05/2019	20/05/2019	20/05/2019	836,0	836,0	0,0	0,0	0,0	208	N	 	0,0	17/05/2019	8	N		8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
7038	110	2,0	5  	1	17/05/2019	17/05/2019	20/05/2019	20/05/2019	836,0	836,0	0,0	0,0	0,0	208	N	 	0,0	17/05/2019	8	N		8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
7039	336	2,0	5  	1	17/05/2019	17/05/2019	20/05/2019	20/05/2019	434,0	434,0	0,0	0,0	0,0	209	N	 	0,0	17/05/2019	8	N		8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
7040	279	2,0	5  	1	17/05/2019	17/05/2019	20/05/2019	21/05/2019	917,0	917,0	0,0	0,0	0,0	205	N	 	0,0	17/05/2019	8	N		8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
7041	275	2,0	5  	1	17/05/2019	17/05/2019	20/05/2019	20/05/2019	917,0	917,0	0,0	0,0	0,0	212	N	 	0,0	17/05/2019	8	N		8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
7042	88	2,0	5  	1	17/05/2019	17/05/2019	20/05/2019	21/05/2019	747,0	747,0	0,0	0,0	0,0	209	N	 	0,0	17/05/2019	8	N		8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
7043	356	2,0	5  	1	17/05/2019	17/05/2019	20/05/2019	20/05/2019	600,0	600,0	0,0	0,0	0,0	207	N	 	0,0	17/05/2019	8	N		8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
7044	89	2,0	5  	1	17/05/2019	17/05/2019	20/05/2019	21/05/2019	917,0	917,0	0,0	0,0	0,0	211	N	 	0,0	17/05/2019	8	N		8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
7045	102	2,0	5  	1	17/05/2019	17/05/2019	20/05/2019	20/05/2019	600,0	600,0	0,0	0,0	0,0	209	N	 	0,0	17/05/2019	8	N		8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
